HEKLA LAV TAB(R),HEKLA LAVA TABLET(R)
OVA TOSTA TAB(R),OVA TOSTA TAB(R)
LECITHINUM TAB(R),LECITHINUM TABLET(R)
OLEUM JEC TAB(R),OLEUM JEC TAB(R)
CALCAREA IOD(R),CALCAREA IOD(R)
ALETRIS FAR..,ALETRIS FARINOSA
LECITHINUM TAB(W),LECITHINUM TABLET(W)
AZADIRACHTA,AZADIRACHTA INDICA
BACOPA(BRAHMI)TAB,BACOPA MONNIERI(BRAHMI)TABLET
ECHINACEA ANG TAB,ECHINACEA ANGUSTIFOLIA TABLET
ESSENTIA INF,ESSENTIA INF
GINKGO BIL TAB,GINKGO BILOBA TABLET
HYPERICUM PER TAB,HYPERICUM PERFORATUM TABLET
RAUVOLFIA SER TAB,RAUVOLFIA SERPENTINA TABLET
SYZYGIUM JAM TAB,SYZYGIUM JAMBOLANUM TABLET
CALCAREA FLU(W),CALCAREA FLU(W)
CALCAREA PHOS(W),CALCAREA PHOS(W)
CALCAREA SUL(W),CALCAREA SUL(W)
FERRUM PHOS(W),FERRUM PHOS(W)
KALI MUR(W),KALI MUR(W)
KALI SUL(W),KALI SUL(W)
NATRUM MUR(W),NATRUM MUR(W)
SILICEA(W),SILICEA(W)
DIGESTO,DIGESTO
HC 24,HC 24
HC 53,HC 53
DIGE AID,DIGE AID
FERRUM PIC..,FERRUM PICRICUM
ASTHA,ASTHA
DAPHNE IND TAB(W),DAPHNE INDICA TABLET(W)
KALI PHOS(W),KALI PHOS(W)
FIVE PHOS(W),FIVE PHOS(W)
NUX VOM TAB(W),NUX VOM TABLET(W)
CHININUM PUR,CHININUM PURUM
OLEUM JEC TAB(S),OLEUM JEC TAB(S)
NATRUM ARS CO,NATRUM ARSENICOSUM
NATRUM NIT OS,NATRUM NITROSUM
ACIDUM HYDR CYA,ACIDUM HYDROCYANICUM
ACIDUM HYDR CYA..,ACIDUM HYDROCYANICUM
ANTIMONIUM CHL,ANTIMONIUM CHLORIDUM
COCCONICA,COCCONICA
ANTI,ANTI
HAIR BLACK,HAIR BLACK
CALCAREA FLU(R),CALCAREA FLU(R)
CALCAREA PHOS(R),CALCAREA PHOS(R)
CALCAREA SUL(R),CALCAREA SUL(R)
HC 62,HC 62
FEL TAU TAB(W),FEL TAURI TABLET(W)
FERRUM PHOS TAB,FERRUM PHOS TAB
FERRUM PHOS(R),FERRUM PHOS(R)
FERRUM SUL RI,FERRUM SULPHURICUM
KLIMAKTOLAN,KLIMAKTOLAN
KALI MUR(R),KALI MUR(R)
KALI PHOS(R),KALI PHOS(R)
KALI SUL(R),KALI SUL(R)
KALI BICAR,KALI BICARBONICUM
KAOLINUM(ALUM,KAOLINUM(ALUMINA SILICATA)
DIACARD,DIACARD
ERIODICTYON GLU,ERIODICTYON GLUTINOSUM(YERBA SANTA)
LAC DEF,LAC DEFLORATUM
MERC PER,MERCURIALIS PERENNIS
NATRUM SUL OS,NATRUM SULPHUROSUM
MAGNESIUM PHOS(R),MAGNESIUM PHOS(R)
NATRUM MUR(R),NATRUM MUR(R)
NATRUM PHOS(R),NATRUM PHOS(R)
NATRUM SUL(R),NATRUM SUL(R)
TUSSISTIN,TUSSISTIN
CALCAREA PHOS(A),CALCAREA PHOS(A)
MAGNESIUM PHOS(W),MAGNESIUM PHOS(W)
NEEM SANDAL,NEEM SANDAL
WARTEX FORTE,WARTEX FORTE
RAUVOLFIA,RAUVOLFIA SERPENTINA
HAIR BROWN,HAIR BROWN
GLOWING,GLOWING
ADEL 02,ADEL 02
ADEL 03,ADEL 03
ADEL 04,ADEL 04
ADEL 05,ADEL 05
ADEL 06,ADEL 06
ADEL 07,ADEL 07
ADEL 08,ADEL 08
ADEL 09,ADEL 09
ADEL 10,ADEL 10
ADEL 11,ADEL 11
ADEL 12,ADEL 12
ADEL 13,ADEL 13
ADEL 14,ADEL 14
ADEL 15,ADEL 15
ADEL 17,ADEL 17
ADEL 18,ADEL 18
ADEL 20,ADEL 20
ADEL 21,ADEL 21
ADEL 22,ADEL 22
ADEL 23,ADEL 23
ADEL 24,ADEL 24
ADEL 25,ADEL 25
ADEL 26,ADEL 26
ADEL 27,ADEL 27
ADEL 28,ADEL 28
ADEL 29,ADEL 29
ADEL 31,ADEL 31
ADEL 32,ADEL 32
ADEL 33,ADEL 33
ADEL 34,ADEL 34
ADEL 36,ADEL 36
ADEL 38,ADEL 38
ADEL 39,ADEL 39
ADEL 40,ADEL 40
ADEL 43,ADEL 43
ADEL 44,ADEL 44
ADEL 48,ADEL 48
ADEL 49,ADEL 49
ADEL 51,ADEL 51
ADEL 54,ADEL 54
ADEL 56,ADEL 56
ADEL 61,ADEL 61
ADEL 66,ADEL 66
ADEL 73,ADEL 73
ADEL,ADEL
ADEL 85,ADEL 85
ADEL 86,ADEL 86
ADEL 87,ADEL 87
ADEL 69,ADEL 69
ADEL 40+86,ADEL 40+86
NEO-CARD,NEO-CARD
ALPHA-ACID,ALPHA-ACID
SBL 01,SBL 01
SBL 02,SBL 02
SBL 04,SBL 04
SBL 03,SBL 03
SBL 05,SBL 05
SBL 06,SBL 06
CALCI AID,CALCI AID
WORMORID,WORMORID
HAIR BURGUN,HAIR BURGUN
GLOW,GLOW
CASCARA,CASCARA SAGRADA
STONE,STONE
FORMULA-P,FORMULA-P
ARNICA MONT FOR,ARNICA MONT FOR
NUPHAR LUT..,NUPHAR LUTEA
FIVE PHOS(R),FIVE PHOS(R)
GASTRO AID,GASTRO AID
HEIGHTEX GOLD,HEIGHTEX GOLD
DROX-23,DROX-23
ADONIS VER..,ADONIS VERNALIS
SPIGELIA MAR..,SPIGELIA MARILANDICA
NAJA,NAJA TRIPUDIANS
BABY,BABY
PILES,PILES
THALSPI BUR,THALSPI BUR
CALCAREA CARB(W),CALCAREA CARB(W)
HEKLA LAV TAB(W),HEKLA LAVA TABLET(W)
ARSENICUM IOD(S),ARSENICUM IOD(S)
TITANIUM TAB(R),TITANIUM TABLET(R)
VANADIUM MET..,VANADIUM METALLICUM
SILICEA(R),SILICEA(R)
TITANIUM TAB(A),TITANIUM TABLET(A)
ANOOPDHARA,ANOOPDHARA
UREA PUR TAB,UREA PUR TABLET
GLOBULES[M],GLOBULES[M]
GLOBULES[P],GLOBULES[P]
10ML,10ML
03ML,03ML
05ML,05ML
15ML,15ML
30ML,30ML
60ML,60ML
01-DRAM,01-DRAM
02-DRAM,02-DRAM
10GM DIBI,10GM DIBI
20GM DIBI,20GM DIBI
OLEUM JEC TAB(L),OLEUM JEC TAB(L)
FERRUM MET TAB(W),FERRUM MET TAB(W)
INSULINUM TAB(A),INSULINUM TABLET(A)
RHOMO,RHOMO
GUN POWDER TAB(W),GUN POWDER TABLET(W)
BAKUNIL,BAKUNIL
CALCAREA ARS,CALCAREA ARSENICOSA
BARYTA SUL,BARYTA SULPHURATUM
USNEA,USNEA BARBATA
YOHIMBINUM HYD,YOHIMBINUM HYDROCHLORICUM
SATIVOL,SATIVOL
MEMORISER,MEMORISER
GYMNEMA SYL..,GYMNEMA SYLVESTRE
GASTROLEX,GASTROLEX
ACALYPHA,ACALYPHA INDICA
FRAXINUS,FRAXINUS AMERICANA
CADMIUM,CADMIUM SULPHURATUM
#B59,#B59
JANOSIA,JANOSIA ASHOKA
FEBRAL,FEBRAL
GASTRO CARE,GASTRO CARE
HITE AID,HITE AID
SHAVING,SHAVING
UVA URS..,UVA URSI
#B34,#B34
HOLARRHENA ANT..,HOLARRHENA ANTIDYSENTERICA
BEEPEE,BEEPEE
BORAX TAB(L),BORAX TAB(L)
WARTEX,WARTEX
RHEUMACIN,RHEUMACIN
SKOOKUM CHUCK(L),SKOOKUM CHUCK(L)
THALSPI BUR PAS..,THALSPI BUR PAS..
MULLEIN FLO..,MULLEIN FLOWER
OCE BP,OCE BP
OCE PAIN,OCE PAIN
OCE,OCE
OCIMUM BAS,OCIMUM BASILICUM
STRYCHNINUM,STRYCHNINUM
20GM,20GM
08ML,08ML
AGUE NIL,AGUE NIL
ALMOND,ALMOND
YOHIMBINUM TAB(A),YOHIMBINUM TABLET(A)
S-CURE CREAM,S-CURE CREAM
ASCLEPIAS TUB..,ASCLEPIAS TUBEROSA
MANGIFERA IND..,MANGIFERA INDICA
MANGANUM OXY NIG,MANGANUM OXYDATUM NIGRUM
COCCULUS,COCCULUS
GAS OFF,GAS OFF
FAIR,FAIR
#B71,#B71
COCHLEARIA ARM..,COCHLEARIA ARMORACIA
CHELONE,CHELONE GLABRA
FACE,FACE
ARSENICUM IOD(R),ARSENICUM IOD(R)
PITUITRINE..,PITUITRINE
THLASPI BUR,THLASPI BURSA PASTORIS
QUERCUS E,QUERCUS E GLANDIBUS
MUD PACK,MUD PACK
BLEACH,BLEACH
APRICOT,APRICOT
DROX-02,DROX-02
DROX-34,DROX-34
ZINCUM VAL TAB(W),ZINCUM VAL TAB(W)
NATRUM PHOS(W),NATRUM PHOS(W)
NATRUM SUL(W),NATRUM SUL(W)
05GM,05GM
DROX-01,DROX-01
DROX-09,DROX-09
DROX-24,DROX-24
DROX-25,DROX-25
ACNE AID,ACNE AID
QUASSIA AMA..,QUASSIA AMARA
SWERTIA CHI..,SWERTIA CHIRATA
BARYTA MUR TAB(R),BARYTA MURIATICA TABLET
GYMNEMA,GYMNEMA SYLVESTRE
ALFAVENA,ALFAVENA MALT TONIC
GASTRO,GASTRO
GAULTHERIA,GAULTHERIA PROCUMBENS
BELLYTONE,BELLYTONE
GLOW AID,GLOW AID
#B09,#B09
SCUTELLARIA..,SCUTELLARIA
G.H.PHOS,G.H.PHOS
SEXON,SEXON
HYOSCYAMUS,HYOSCYAMUS NIGER
ONOSMODIUM,ONOSMODIUM VIRGINIANUM
ALETRIS,ALETRIS FARINOSA
MULLEIN,MULLEIN
BERBERIS VUL(D),BERBERIS VULGARIS (DABI)
LIVERCARE(INDO,LIVERCARE(INDO
DIGESTIN,DIGESTIN
HEKLA LAV TAB(A),HEKLA LAVA TABLET(A)
KALI PHOS(A),KALI PHOS(A)
NATRUM SUL(A),NATRUM SUL(A)
CALCAREA FLU(A),CALCAREA FLU(A)
SILICEA(A),SILICEA(A)
MAGNESIUM PHOS(A),MAGNESIUM PHOS(A)
CALCAREA CARB(S),CALCAREA CARB(S)
CALCAREA IOD(S),CALCAREA IOD(S)
GINKGO,GINKGO BILOBA
HERTONE,HERTONE
GLYCYRRHIZA,GLYCYRRHIZA GLABRA
PURAKTA,PURAKTA
BT HAIR,BT HAIR
BT ARNICA,BT ARNICA
BT,BT
AURUM MUR NAT(R),AURUM MUR NAT(R)
OLEUM JEC TAB(A),OLEUM JEC TAB(A)
NATRUM PHOS(A),NATRUM PHOS(A)
GUATTERIA,GUATTERIA
VIPERA TOR..,VIPERA TORVA
CODEINUM..,CODEINUM
COLLINSONIA,COLLINSONIA
D-ACNE,D-ACNE
GAS O PLUS,GAS O PLUS
A-193,A-193
A-192,A-192
ARNICA BRAHMI,ARNICA BRAHMI
ARNICA CINCHONA,ARNICA CINCHONA
BT ANTI-DANDUF,BT ANTI-DANDUF
BT ANTI-DAND,BT ANTI-DAND
CALCAREA SUL(A),CALCAREA SUL(A)
NATRUM MUR(A),NATRUM MUR(A)
GRIPE,GRIPE
A-208,A-208
LECITHINUM TAB(A),LECITHINUM TABLET(A)
#B20,#B20
KALI IOD TAB(W),KALI IOD TAB(W)
BARYTA SUL..,BARYTA SULPHURATUM
CARICA PAP..,CARICA PAPAYA
DIZESTER,DIZESTER
BENZINUM NIT,BENZINUM NITRICUM
KALI BROM TAB(W),KALI BROM TAB(W)
WYETHIA HEL..,WYETHIA HELENIODES
DROX-18,DROX-18
DROX-30,DROX-30
ERIGERON CAN..,ERIGERON CANADENSE
INSULINUM..,INSULINUM
MEDUSA..,MEDUSA
CROCUS SAT..,CROCUS SATIVUS
FERRUM PHOS(A),FERRUM PHOS(A)
FIVE PHOS(A),FIVE PHOS(A)
ALPHA-CF,ALPHA-CF
XANTHOXYLUM,XANTHOXYLUM
ALL PURPOSE,ALL PURPOSE
LAXEASE,LAXEASE
#B33,#B33
#B35,#B35
ABROMA RAD..,ABROMA RADIX
ABRUS PRE..,ABRUS PRECTATORIUS
ABSINTHIUM..,ABSINTHIUM
ACALYPHA IND..,ACALYPHA INDICA
ACER NEG..,ACER NEGUNDO
ACETANILIDUM..,ACETANILIDUM
ACHYRANTHES ASP..,ACHYRANTHES ASPERA
ACHYRANTHES,ACHYRANTHES ASPERA
ACIDUM ACE..,ACIDUM ACETICUM
ACIDUM ASC..,ACIDUM ASCORBICUM
ACIDUM BOR..,ACIDUM BORACICUM
ACIDUM BUT..,ACIDUM BUTYRICUM
ACIDUM CHRYS..,ACIDUM CHRYSOPHANICUM
ACIDUM CIT..,ACIDUM CITRICUM
ACIDUM FOR..,ACIDUM FORMICUM
ACIDUM GAL..,ACIDUM GALLICUM
ACIDUM NIT MUR..,ACIDUM NITRO MURIATICUM
ACIDUM OXA..,ACIDUM OXALICUM
ACIDUM SAL..,ACIDUM SALICYLICUM
ACIDUM SAR..,ACIDUM SARCOLACTICUM
ACIDUM TAN..,ACIDUM TANNICUM
ACIDUM TAR..,ACIDUM TARTARICUM
ACIDUM URI..,ACIDUM URICUM
ACONITUM FER..,ACONITUM FEROX
ACONITUM RAD..,ACONITUM RADICE
ACORUS CAL..,ACORUS CALAMUS
ADRENALIUM..,ADRENALIUM
AEGLE MAR..,AEGLE MARMELOS
AETHER AET..,AETHER AETHYLICUS
AETHIOPS ANT..,AETHIOPS ANTIMONIALIS
AETHIOPS MER..,AETHIOPS MERCURIALIS MINERALIS
AGAVE AME..,AGAVE AMERICANA
AILANTHUS GLA..,AILANTHUS GLANDULOSUS
ALLIUM URS..,ALLIUM URSINUM
ALNUS GLU..,ALNUS GLUTINOSA
ALSTONIA CON..,ALSTONIA CONSTRICTA
ALTHEA OFF..,ALTHEA OFFICINALIS
ALUMINIUM MET..,ALUMINIUM METALLICUM
ALUMINIUM PHOS..,ALUMINIUM PHOSPHORICUM
ALUMINIUM SUL..,ALUMINIUM SULPHRICUM
AMMONIACUM GUM..,AMMONIACUM GUMMI
AMMONIUM ACE..,AMMONIUM ACETICUM
AMMONIUM BEN..,AMMONIUM BENZOICUM
AMMONIUM BRO..,AMMONIUM BROMIDUM
AMMONIUM CAU..,AMMONIUM CAUSTICUM
AMMONIUM IOD..,AMMONIUM IODATUM
AMMONIUM NIT..,AMMONIUM NITRICUM
AMMONIUM PHOS..,AMMONIUM PHOSPHORICUM
AMMONIUM PIC..,AMMONIUM PICRICUM
AMMONIUM VAL..,AMMONIUM VALERIANICUM
AMOORA ROH..,AMOORA ROHITUKA
AMYGDALUS AMA..,AMYGDALUS AMARA
AMYGDALUS PER..,AMYGDALUS PERSICA
AMYL NIT..,AMYL NITROSUM
ANACARDIUM OCC..,ANACARDIUM OCCIDENTALE
ANANASSA..,ANANASSA
ANATHERUM MUR..,ANATHERUM MURICATUM
ANDROGRAPHIS,ANDROGRAPHIS PANICULATA(KALMEGH)
ANETHUM GRA..,ANETHUM GRAVEOLENS
ANGELICA ARC..,ANGELICA ARCHANGELICA
ANILINUM..,ANILINUM
ANILINUM SUL..,ANILINUM SULPHURICUM
ANTHEMIS NOB..,ANTHEMIS NOBILIS
ANTHRAKOKALI..,ANTHRAKOKALI
ANTIMONIUM ARS..,ANTIMONIUM ARSENICICUM
ANTIMONIUM IOD..,ANTIMONIUM IODATUM
ANTIMONIUM MUR..,ANTIMONIUM MURIATICUM
ANTIMONIUM OXY..,ANTIMONIUM OXYDATUM
ANTIMONIUM SUL..,ANTIMONIUM SULPHURATUM AUREUM
ANTIPYRINUM..,ANTIPYRINUM
APIS VIR..,APIS VIRUS
APIUM GRA..,APIUM GRAVEOLENS
APOCYNUM AND..,APOCYNUM ANDROSAEMIFOLIUM
APOMORPHIA..,APOMORPHIA
APOMORPHINUM,APOMORPHINUM MURIATCUM
AQUA MAR..,AQUA MARINA
ARECA CAT..,ARECA CATECHU
ARGEMONE MEX..,ARGEMONE MEXICANA
ARGENTUM CYA..,ARGENTUM CYANTATUM
ARGENTUM IOD..,ARGENTUM IODATUM
ARGENTUM MUR..,ARGENTUM MURIATICUM
ARGENTUM OXY..,ARGENTUM OXYDATUM
ARGENTUM PHOS..,ARGENTUM PHOSPHORICUM
ARISTOLOCHIA,ARISTOLOCHIA SERPENTARIA
ARSENICUM HYD..,ARSENICUM HYDROGENIATUM
ARUM MAC..,ARUM MACULATUM
ARUNDO MAU..,ARUNDO MAURITANICA
ASARUM EUR..,ASARUM EUROPAEUM
ASCARIS LUM..,ASCARIS LUMBRICOIDES
ASCLEPIAS SYR..,ASCLEPIAS SYRIACA
ATISTA IND..,ATISTA INDICA
ATISTA RAD..,ATISTA RADIX
ATROPINUM..,ATROPINUM
ATROPINUM SUL..,ATROPINUM SULPHURICUM
AUROMYCINE..,AUROMYCINE
AURUM IOD..,AURUM IODATUM
AURUM SUL..,AURUM SULPHURICUM
AVIAIRE..,AVIAIRE
AZADIRACHTA IND..,AZADIRACHTA INDICA
BALSUM PER..,BALSUM PERUVIANUM
BARYTA ACE..,BARYTA ACETICA
BENZINUM NIT..,BENZINUM NITRICUM
BENZOCAINUM..,BENZOCAINUM
BERYLLIUM MET..,BERYLLIUM METALLICUM
BETA VUL..,BETA VULGARIS
BISMUTHUM OXY..,BISMUTHUM OXYDATUM
BISMUTHUM NIT..,BISMUTHUM NITRICUM
BOERHAAVIA DIF..,BOERHAAVIA DIFFUSA
BOLDO..,BOLDO
BRUCINUM..,BRUCINUM
BRYOPHYLLUM CAL..,BRYOPHYLLUM CALYCINUM
CADMIUM ARS..,CADMIUM ARSENCICUM
CADMIUM FLU..,CADMIUM FLUORATUM
CADMIUM IOD..,CADMIUM IODATUM
CADMIUM MET..,CADMIUM METALLICUM
CADMIUM PHOS..,CADMIUM PHOSPHORICUM
CADMIUM SUL RA..,CADMIUM SULPHURATUM
CAESALPINIA BON..,CAESALPINIA BONDUCELLA
CAESALPINIA,CAESALPINIA
CAFFEINUM..,CAFFEINUM
CAJUPUTUM..,CAJUPUTUM
CALCAREA ACE..,CALCAREA ACETICA
CALCAREA ARS CO..,CALCAREA ARSENICOSA
CALCAREA BROM..,CALCAREA BROMATA
CALCAREA CAU..,CALCAREA CAUSTICA
CALCAREA HYPHOS..,CALCAREA HYPOPHOSPHOROSA
CALCAREA OXA..,CALCAREA OXALICA
CALCAREA SIL..,CALCAREA SILICATA
CALCULI,CALCULI
CALTHA PAL..,CALTHA PALUSTRIS
CAMPHORA BRO..,CAMPHORA BROMATA(MONO)
CARBONEUM OXY..,CARBONEUM OXYGENISATUM
CARBONEUM SUL..,CARBONEUM SULPHURATUM
CARCINOSIN SQU..,CARCINOSIN SQUAM PULM
CARCINO ADE ST..,CARCINO ADENO STOMACH
CARCINO SC MAM..,CARCINO SC MAMMAE
CARCINO ADE,CARCINO ADE
CARDUUS BEN..,CARDUUS BENEDICTUS
CARDUUS BAR,CARDUUS BAR
CARDUUS BAR..,CARDUUS BAR..
CARLSBAD..,CARLSBAD
CARUM CAR..,CARUM CARVI
CASCARA SAG..,CASCARA SAGRADA
CASCARILLA..,CASCARILLA
CASSIA FIS..,CASSIA FISTULA
CASSIA SOP..,CASSIA SOPHERA
CASTANEA VES..,CASTANEA VESCA
CASTOR EQU..,CASTOR EQUI
CASTOREUM..,CASTOREUM
CENCHRIS CON..,CENCHRIS CONTORTRIX
CEPHALANDRA IND..,CEPHALANDRA INDICA
CEPHALANDRA,CEPHALANDRA INDICA
CEREUS BON..,CEREUS BONPLANDI
CERIUM MET..,CERIUM METALLICUM
CERIUM OXA..,CERIUM OXALICUM
CHAPARO AMA..,CHAPARO AMARGOSO
CHAULMOOGRAE..,CHAULMOOGRAE
CHEIRANTHUS CHE..,CHEIRANTHUS CHEIRI
CHEIRANTHUS,CHEIRANTHUS CHEIRI
CHENOPODIUM ANT..,CHENOPODIUM ANTHELMINTICUM
CHININUM PUR..,CHININUM PURUM
CHININUM ARS CO..,CHININUM ARSENICOSUM
CHININUM BRO..,CHININUM BROMHYDRICUM
CHININUM MUR..,CHININUM MURIATICUM
CHLORINUM..,CHLORINUM
CHLOROFORMUM..,CHLOROFORMUM
CHRYSANTHEMUM P..,CHRYSANTHEMUM PARTHENIUM
CHRYSANTHEMUM,CHRYSANTHEMUM PARTHENIUM
CICUTA MAC..,CICUTA MACULATA
CIMEX LEC..,CIMEX LECTULARIUS
CINCHONINUM,CINCHONINUM SULFURICUM
CINCHONINUM SUL..,CINCHONINUM SULFURICUM
CINNABARIS..,CINNABARIS
CINNAMOMUM..,CINNAMOMUM
CITRUS LIM..,CITRUS LIMONUM
CITRUS VUL..,CITRUS VULGARIS
CLERODENDRON IN..,CLERODENDRON INFORTUNATUM
CLERODENDRON,CLERODENDRON INFORTUNATUM
COBALTUM MET..,COBALTUM METALLICUM
COBALTUM NIT..,COBALTUM NITRICUM
COCAINUM MUR,COCAINUM MURIATICUM
COCAINUM MUR..,COCAINUM MURIATICUM
COLA ACU..,COLA ACUMINATA
COLCHICINUM..,COLCHICINUM
CONVALLARIA,CONVALLARIA MAJALIS
CORIANDRUM SAT..,CORIANDRUM SATIVUM
CORNUS CIR..,CORNUS CIRINATA
CORTISONE..,CORTISONE
COTYLEDON UMB..,COTYLEDON UMBILICUS
CROTALUS CAS..,CROTALUS CASCAVELLA
CUCURBITA PEP..,CUCURBITA PEPO
CULEX PIP..,CULEX PIPIENS
CUPRESSUS LAW..,CUPRESSUS LAWSONIANA
CUPRUM ACE..,CUPRUM ACETICUM
CUPRUM CARB..,CUPRUM CARBONICUM
CUPRUM CHL,CUPRUM CHLORATUM
CUPRUM SUL RI,CUPRUM SULPHURICUM
CUPRUM SUL RI..,CUPRUM SULPHURICUM
CUPRUM SUL RA..,CUPRUM SULPHURATUM
CUPRUM NIT..,CUPRUM NITRICUM
CURARE..,CURARE
CURCUMA LON..,CURCUMA LONGA
CYCLOHEXANE..,CYCLOHEXANE
CYNODON DAC..,CYNODON DACTYLON
CYPRIPEDIUM PUB..,CYPRIPEDIUM PUBESCENS
CYPRIPEDIUM,CYPRIPEDIUM PUBESCENS
DAPHNE IND..,DAPHNE INDICA
DIPHTHERINUM..,DIPHTHERINUM
ELAPS COR..,ELAPS CORALLINUS
ELATERIUM..,ELATERIUM
EMBELIA OFF..,EMBELIA OFFICINALIS
EMBELIA RIB..,EMBELIA RIBES
EMETINUM MUR..,EMETINUM MURIATICUM
EPHEDRA VUL..,EPHEDRA VULGARIS
EPIGAEA REP..,EPIGAEA REPENS
EPIPHEGUS VIR..,EPIPHEGUS VIRGINIANA
ERIODICTYON GLU..,ERIODICTYON GLUTINOSUM(YERBA SANTA)
ERIODICTYON,ERIODICTYON GLUTINOSUM(YERBA SANTA)
ESCHSCHOLTZIA,ESCHSCHOLTZIA CALIFORNICA
ESERINUM..,ESERINUM
EUPHORBIA COR..,EUPHORBIA COROLLATA
EUONYMUS ATR..,EUONYMUS ATROPURPUREA
EUONYMUS EUR..,EUONYMUS EUROPAEUS
FERRUM ARS CO..,FERRUM ARSENICOSUM
FERRUM BRO..,FERRUM BROMATUM
FERRUM CARB..,FERRUM CARBONICUM
FERRUM IOD..,FERRUM IODATUM
FERRUM MAG..,FERRUM MAGNETICUM
FERRUM OXY..,FERRUM OXYDATUM
FERRUM SUL RI..,FERRUM SULPHURICUM
FICUS IND..,FICUS INDICA
FILARIA LOA-LOA..,FILARIA LOA-LOA
FILARIA,FILARIA
FILIX MAS..,FILIX MAS
FOENICULUM VUL..,FOENICULUM VULGARE
FRAGARIA VES..,FRAGARIA VESCA
GLYCERINUM..,GLYCERINUM
GNAPHALIUM ULI..,GNAPHALIUM ULIGINOSUM
GRATIOLA OFF..,GRATIOLA OFFICINALIS
GUACO..,GUACO
GUARANA..,GUARANA
GUAREA TRI..,GUAREA TRICHILOIDES
GYMNOCLADUS CAN..,GYMNOCLADUS CANADENSIS
GYMNOCLADUS,GYMNOCLADUS CANADENSIS
BACILLUS NO.7..,BACILLUS NO.7
BACILLUS NO.10..,BACILLUS NO.10
AMMI,AMMI VISNAGA
AMYLIUM,AMYLIUM NIT
ANAGALLIS,ANAGALLIS ARVENSIS
ARCTIUM,ARCTIUM
ARUNDO,ARUNDO
BENZOINUM..,BENZOINUM
CALLUNA VUL,CALLUNA VULGARIS
CARDON,CARDON
CAMPHORA MON..,CAMPHORA BROMATA(MONO)
CURCUMA,CURCUMA LONGA
CICUTA,CICUTA MACULATA
CLEMATIS,CLEMATIS
COBALTUM,COBALTUM
COLCHICUM,COLCHICUM AUTUMNALE
COCCUS,COCCUS CACTI
COPAIVA,COPAIVA OFFICINALIS
DIGITALINUM..,DIGITALINUM
DAPHNE,DAPHNE INDICA
ERYNGIUM AQU..,ERYNGIUM AQUATICUM
ERYNGIUM,ERYNGIUM AQUATICUM
FRAGARIA,FRAGARIA
FLUOR ALB,FLUOR ALBUS
GALEGA OFF..,GALEGA OFFICINALIS
GALIUM,GALIUM APARINE
GENTIANA,GENTIANA LUTEA
GENTIANA CRU..,GENTIANA CRUCIATA
HAEMATOXYLON,HAEMATOXYLON CAMPACHIANUM
HEDERA HEL..,HEDERA HELIX
HEPATICA,HEPATICA TRILOBA
HELIANTHUS ANN..,HELIANTHUS ANNUUS
HELIOTROPIUM,HELIOTROPIUM PERUVIANUM
HELODERMA..,HELODERMA
HEMIDESMUS IND..,HEMIDESMUS INDICA
HIPPOMANE MAN..,HIPPOMANE MANCINELLA
HISTAMINUM..,HISTAMINUM
HOANG NAN..,HOANG NAN
HOMARUS GAM..,HOMARUS GAMMERUS
HURA BRA..,HURA BRASILIENSIS
HYDRASTINUM..,HYDRASTINUM
HYDROCORTISONE..,HYDROCORTISONE
HYGROPHILLA,HYGROPHILLA SPINOSA
HYGROPHILLA SPI..,HYGROPHILLA SPINOSA
HYPOPHYSINE..,HYPOPHYSINE
HYPOPHYSINE LA..,HYPOPHYSINE LA
IBERIS AMA..,IBERIS AMARA
ILEX AQU..,ILEX AQUIFOLIUM
ILLICIUM ANI..,ILLICIUM ANISATUM
INDIUM MET..,INDIUM METALLICUM
INGLUVIN..,INGLUVIN
IODOFORMUM..,IODOFORMUM
IRIDIUM MET..,IRIDIUM METALLICUM
IRIDIUM,IRIDIUM METALLICUM
GERANIUM,GERANIUM MACULATUM
MUIRA,MUIRA
SEDUM,SEDUM
YUCCA,YUCCA FILAMENTOSA
JACARANDA CAR..,JACARANDA CAROBA
JATROPHA CUR..,JATROPHA CURCAS
JUGLANS CIN..,JUGLANS CINEREA
JUGLANS REG..,JUGLANS REGIA
JUNCUS EFF..,JUNCUS EFFUSUS
JUNIPERUS COM..,JUNIPERUS COMMUNIS
JUNIPERUS VIR..,JUNIPERUS VIRGINIANA
KALI ACE..,KALI ACETICUM
KALI BICHR..,KALI BICHROMICUM
KALI CAU..,KALI CAUSTICUM
KALI CHLOR..,KALI CHLORICUM
KALI CHROM..,KALI CHROMICUM
KALI FER..,KALI FERROCYANATUM
KALI HY PHOS..,KALI HYPOPHOSPHOROSUM
KALI PER..,KALI PERMANGANICUM
KALI PIC..,KALI PICRICUM
KAOLINUM..,KAOLINUM
KINO DE MAL..,KINO DE MALABAR
LAC FEL..,LAC FELINUM
LAC VAC..,LAC VACCINUM
LACTUCA VIR..,LACTUCA VIROSA
LAMIUM ALB..,LAMIUM ALBUM
LAPPA MAJ..,LAPPA MAJOR
LATRODECTUS MAC..,LATRODECTUS MACTANS
LAUROCERASUS..,LAUROCERASUS
LECITHINUM..,LECITHINUM
LEONUORUS CAR..,LEONUORUS CARDICA
LEUCAS ASP..,LEUCAS ASPERA
LIATRIS SPI..,LIATRIS SPICATA
LITHIUM BEN..,LITHIUM BENZOICUM
